IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NH3|Transportation Sector,Mt NH3/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03954459097999999,0.039487373647437464,0.03946379208006373,0.03948423889806127,0.03950412203474271,0.03951267425743027,0.039500079748759215,0.039479349695847696,0.039460904366357824,0.039439535237214364
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NH3|Waste,Mt NH3/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.517078389,3.516365331763511,3.51570020239946,3.5153131331597436,3.5148930557756213,3.514392523480749,3.5138011299120415,3.5132232098125984,3.512721581614516,3.512289276103559
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NMVOC|Agricultural Waste Burning,Mt NMNMVOC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5570578480335071,0.6050776157939222,0.666457112590248,0.6943611238158094,0.6931296150557497,0.6542194850800377,0.6277330516251642,0.6003434677430617,0.5613321806839925,0.5273430433577588
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NMVOC|Agriculture,Mt NMNMVOC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NMVOC|Energy Sector,Mt NMNMVOC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.751688399999999,4.500976729974707,0.7429498301590395,0.5421559748582974,0.5330483851084589,0.6120069552517802,0.9606065713782709,1.5187369020975,1.8469232006533063,2.2782700776004585
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NMVOC|Forest Burning,Mt NMNMVOC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5922408187959993,3.6854905870165484,1.5942765201468418,2.961254777767777,0.791382713843239,0.5156646494732993,0.5174562228360226,0.5849116471557099,0.6379942122838822,0.5838213013308607
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NMVOC|Grassland Burning,Mt NMNMVOC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7408808289238398,1.7253214697006956,1.6361615934254627,1.4776917835680352,1.4252619704362812,1.372800794972711,1.3112235392253582,1.2430192545302985,1.1544493862484766,1.0963296726200356
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NMVOC|Industrial Sector,Mt NMNMVOC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7506106821,3.0234053025082,0.7992791370134547,1.0521086111842386,1.2463245025886,1.2509587691725286,0.9990428880011775,0.74105596209251,0.6429264690585195,0.5463402430290267
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NMVOC|Peat Burning,Mt NMNMVOC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5272038204500005,4.5272038204500005,4.5272038204500005,4.5272038204500005,4.5272038204500005,4.5272038204500005,4.5272038204500005,4.5272038204500005,4.5272038204500005,4.5272038204500005
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NMVOC|Residential Commercial Other,Mt NMNMVOC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.519307822000002,5.839973208030759,1.3613264021599836,0.8373785415709057,0.5536040100509305,0.35349847224913544,0.22761452100886748,0.15406037439251016,0.10835802424404141,0.07752486120002457
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NMVOC|Solvents Production and Application,Mt NMNMVOC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.499507271000001,6.254513570019901,7.752642520068442,9.143065101222955,9.258868570722901,8.532597369473848,6.022759178048544,3.5303254619758944,2.281178767624972,1.7381107863045848
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NMVOC|Transportation Sector,Mt NMNMVOC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.764404593,12.42443325555601,3.140498916432935,2.0395176314883923,0.9405815259704008,0.2586060009449896,0.10229306626178988,0.30592936192123854,0.3839426347602093,0.27324255572116873
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NMVOC|Waste,Mt NMNMVOC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4517661609999997,2.4505784844742866,2.4493779322152287,2.4486776659319602,2.4479978163254135,2.447263130625275,2.4464433661387908,2.4456626736800353,2.4449919114779295,2.444411243119636
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NOx,Mt NOx/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.513444762043285,28.244385039194732,17.27385117244266,14.160582489033409,12.296953892458252,11.240708083752441,10.72103978344075,9.959053930609045,9.176723363773952,8.804510276353893
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NOx|Agricultural Waste Burning,Mt NOx/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09833617538126121,0.10673903775050268,0.11791815723375634,0.12316179142078906,0.122806764254726,0.1158355497226117,0.11115288215603118,0.10628861125627012,0.09940441402644354,0.0933538811095306
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NOx|Agriculture,Mt NOx/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9659703397010153,3.0403313744862412,3.2333774512036877,3.3133768739981884,3.3522749291211316,3.359941819525102,3.4010173492443188,3.4538567234004702,3.5034896795100265,3.5419187370051723
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NOx|Energy Sector,Mt NOx/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.42917423684,6.880184366761338,3.729688220501963,1.848704567534472,1.7756379415871724,1.8951820331654738,1.9617287036003264,1.554765705377339,1.2063632634084318,1.290028501600888
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NOx|Forest Burning,Mt NOx/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4359445280409996,0.42383808824197605,0.20205927605476257,0.43236470033096186,0.10439657034984032,0.06902429474405801,0.06862386070893894,0.07664761580046674,0.08467876669940431,0.07791538001892259
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NOx|Grassland Burning,Mt NOx/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5173181728010042,0.5122979877407382,0.48360265460980656,0.4357980713235199,0.4207413009393729,0.40616310817543144,0.38889096682888596,0.36882476903224465,0.34234148337731735,0.32379469803762473
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NOx|Industrial Sector,Mt NOx/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8585114315999998,2.121713571141589,2.015533795662608,2.387574397172587,2.5565837932272935,2.489715414218377,2.209544831680888,1.8686835887975797,1.511157242535598,1.1741341614371197
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NOx|Peat Burning,Mt NOx/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.183807480679,0.183807480679,0.183807480679,0.183807480679,0.183807480679,0.183807480679,0.183807480679,0.183807480679,0.183807480679,0.183807480679
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NOx|Residential Commercial Other,Mt NOx/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2111338139999996,1.431659983768761,0.4818453441271776,0.49968011359437525,0.5265284163413506,0.5437761199053105,0.5381272155388052,0.5123323163278654,0.47048272503913113,0.40731037503633605
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NOx|Solvents Production and Application,Mt NOx/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NOx|Transportation Sector,Mt NOx/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.184359891000001,11.915257882226536,5.198046609557663,3.3087059272417987,1.6273905234368262,0.5511485840720202,0.2327229932259029,0.20903569907529204,0.15066459401851004,0.08826235349439296
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|NOx|Waste,Mt NOx/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.628888692,1.6285552663980445,1.6279721828122344,1.6274085657377189,1.6267861725215402,1.6261136795450564,1.6254234997776507,1.624811420862517,1.6243337144800882,1.6239847079349066
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|OC,Mt OC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.687211407793137,5.917653185937501,3.847793928290879,3.8167037166362316,2.9826154225469774,2.702651459351847,2.5535375488365046,2.483905182788214,2.43608560371281,2.356520809351559
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|OC|Agricultural Waste Burning,Mt OC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08131828925938434,0.08816700204657188,0.0969637563909416,0.10101975326047155,0.10070267843498862,0.09500578803346563,0.0911708850361709,0.08720516983562873,0.08147679679294599,0.0764497992877137
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|OC|Agriculture,Mt OC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|OC|Energy Sector,Mt OC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1676573287,0.1765414543586482,0.11674625145492978,0.06389448732233739,0.03503991437854817,0.02881593319060971,0.028104322409865504,0.024821971821741423,0.021167497369380877,0.018637548382568748
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|OC|Forest Burning,Mt OC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9072670812859996,0.8802915287483728,0.4187302723478966,0.8298484601276341,0.26234264770732646,0.15346064257510847,0.1555728219132197,0.19093432826401252,0.22356661339341546,0.20160968637169946
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|OC|Grassland Burning,Mt OC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38148990032375385,0.3779737978439115,0.35782196111082154,0.32291068953834773,0.3115346066495445,0.3002824533587686,0.28704022615046104,0.2721411278844409,0.25270041405041077,0.23967974525453523
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|OC|Industrial Sector,Mt OC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5924685097,0.5607700829966342,0.34823205049956185,0.31052097877089513,0.24345950617973364,0.19499863565488412,0.11927754408582336,0.07097142941839157,0.03749004307286759,0.014831908730881254
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|OC|Peat Burning,Mt OC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.630549933724,0.630549933724,0.630549933724,0.630549933724,0.630549933724,0.630549933724,0.630549933724,0.630549933724,0.630549933724,0.630549933724
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|OC|Residential Commercial Other,Mt OC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6705060723000003,1.9567481616022013,0.6990260156912377,0.3885555495156947,0.2398516162611068,0.14769317019278538,0.09278842743013736,0.058248849490652274,0.04044680444029481,0.02683509105840245
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|OC|Solvents Production and Application,Mt OC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|OC|Transportation Sector,Mt OC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10610277249999998,0.09699609793748509,0.030520902198638657,0.02059978544012315,0.010770798560877416,0.003956999396197516,0.0016338045435452908,0.0020659066055599817,0.0020591355917284854,0.001545795352233793
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|OC|Waste,Mt OC/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14985152,1.1496151266796744,1.1492027848728514,1.1488040789367282,1.1483637206508521,1.1478879032260276,1.1473995835432824,1.1469664657437861,1.1466283652777662,1.1463813011895247
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|Sulfur,Mt SO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.675595803819387,20.968219342406655,10.692877562468006,6.693970847943804,5.896160053787508,5.033745696501764,4.088500053421813,3.1285685657927687,2.443143309205433,1.8077702574907106
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|Sulfur|Agricultural Waste Burning,Mt SO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013074249980130716,0.014192491898807103,0.015663873070082324,0.016348778973500795,0.016305014949629663,0.015381752242129444,0.014759807431150754,0.014114372584209736,0.01319821015107745,0.012394479882851035
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|Sulfur|Agriculture,Mt SO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|Sulfur|Energy Sector,Mt SO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.738013870999998,12.583276439107237,4.354832344586835,0.5283759116890372,0.3551990338829416,0.27421826134451893,0.25867990765612414,0.19761193894311085,0.13198416111043149,0.09326573059592454
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|Sulfur|Forest Burning,Mt SO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08393826827799995,0.07989957440575252,0.039248211486008995,0.0786932501956872,0.026528988110398447,0.015002231874630168,0.015274600606333172,0.019241048317605425,0.022967361834662258,0.020629517132977844
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|Sulfur|Grassland Burning,Mt SO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06484477817625633,0.06422314884950117,0.06066897884533891,0.05469033658297614,0.05279179929029483,0.05094406390637654,0.04875948267017374,0.046239588792926105,0.04292357357733478,0.04062413919251514
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|Sulfur|Industrial Sector,Mt SO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.249548503190001,6.009633625164548,5.255889590177111,5.298219341039008,4.989369867217564,4.306020071410298,3.399987302727729,2.50556394556474,1.8964397760475804,1.3234781112829757
IMAGE,SSP1-1.9-SPA1,"South and South East Asia, Other Pacific",Emissions|Sulfur|Peat Burning,Mt SO2/yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046366114095000015,0.046366114095000015,0.046366114095000015,0.046366114095000015,0.046366114095000015,0.046366114095000015,0.046366114095000015,0.046366114095000015,0.046366114095000015,0.046366114095000015
